id,name,host_id,host_name,city,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating,accommodates,bathrooms,bedrooms,beds,property_type
610503,Amazing Duplex Flat with private garden.,1142129,Ida,Cape Town,Ward 77,-33.93994,18.40243,Entire home/apt,895,7,0,,,1,0,,2,1.5,1,1,Apartment
611956,COLONIAL STYLE SEA POINT APARTMENT,3035834,Darryl And Ron,Cape Town,Ward 54,-33.91491,18.3885,Entire home/apt,1496,2,120,3/10/19,1.51,5,308,99,4,2,2,3,House
613068,"Our family home, nice and cozy well",2600948,Justino,Cape Town,Ward 21,-33.88132,18.63897,Entire home/apt,2797,1,0,,,1,365,,4,1,2,3,House
617238,"Stylish Apartment with Large, Covered Balcony",1852795,Jenny,Cape Town,Ward 115,-33.91602,18.41923,Entire home/apt,1454,5,25,3/25/19,0.32,3,267,99,2,1,1,1,Apartment
636290,"Colourful Loft with Free Wifi, Parking & Gym",2516345,Jaco,Cape Town,Ward 115,-33.91191,18.41603,Entire home/apt,671,3,5,12/1/17,0.09,63,196,72,2,1,1,1,Loft
650049,Beautiful Loft Table Mountain Views in Trendy De Waterkant,2824970,Claire,Cape Town,Ward 115,-33.91897,18.41934,Entire home/apt,993,1,160,3/17/19,2.37,1,305,98,2,1,1,1,Loft
651284,2 bedroom spacious garden flat,3271959,Jackie,Cape Town,Ward 77,-33.92953,18.40291,Entire home/apt,1245,7,13,1/7/18,0.17,1,0,98,2,1,1,1,Apartment
653488,Twin Bedroom with Full bathroom,3006485,Gordon,Cape Town,Ward 115,-33.91132,18.4153,Private room,1203,2,8,3/25/19,0.13,3,334,88,2,1,1,2,Hotel
653565,Border of Green Point Loft. Free Wifi & Parking,2516345,Jaco,Cape Town,Ward 115,-33.91274,18.41469,Entire home/apt,434,3,3,3/10/19,0.05,63,304,80,2,1,1,1,Apartment
655316,View over Cape Town/Table Mountain,3298560,Marcell,Cape Town,Ward 115,-33.93234,18.40817,Entire home/apt,881,3,3,1/2/18,0.06,1,0,87,3,1,1,1,Apartment
659419,Self catering 3 bedrooms 3 bathrooms,3326652,Fabrizio,Cape Town,Ward 4,-33.85396,18.49438,Entire home/apt,1818,1,4,4/7/19,0.25,9,222,95,8,3.5,3,6,Serviced apartment
660090,Separate entrance 2 bedrooms 2 bathrooms flat,3326652,Fabrizio,Cape Town,Ward 4,-33.8546,18.49457,Entire home/apt,1426,1,3,1/27/19,0.12,9,227,67,5,2,2,3,Serviced apartment
660099,Separate entrance 1 bedroom flat,3326652,Fabrizio,Cape Town,Ward 4,-33.85424,18.49446,Entire home/apt,1007,1,0,,,9,221,,2,1,1,1,Serviced apartment
667072,"Friendly , stylish value for money",3374257,Diana,Cape Town,Ward 74,-34.0452,18.36537,Entire home/apt,1301,4,28,1/1/19,0.43,2,292,96,4,2,2,4,Apartment
668544,"Llandudno Beach Apartment, private and secure.",3384207,Brenda,Cape Town,Ward 74,-34.00874,18.34198,Entire home/apt,2503,1,22,1/6/19,0.34,1,343,99,4,1.5,2,2,Serviced apartment
670616,Bo Kaap Garden Flat (Cape Town),227103,Joy,Cape Town,Ward 77,-33.9184,18.41611,Entire home/apt,797,1,47,4/1/18,0.6,2,321,89,2,1,1,1,Apartment
672103,Magical manor house,3408518,Marc,Cape Town,Ward 71,-34.04384,18.42891,Entire home/apt,4951,5,6,1/3/19,0.08,1,112,100,8,2,4,8,Villa
675177,Stunning Beachfront Penthouse. Spectacular Views!,2516345,Jaco,Cape Town,Ward 115,-33.90081,18.40596,Entire home/apt,2559,3,14,3/16/19,0.45,63,182,91,4,2,2,3,Apartment
678993,Bay Leaf Cottage,3455821,Gwendoline,Cape Town,Ward 57,-33.93607,18.46662,Entire home/apt,825,2,36,3/7/19,0.48,1,336,98,4,1,2,4,House
686495,Perfectly positioned Bakoven home,3517753,Odette,Cape Town,Ward 54,-33.96057,18.37866,Entire home/apt,5006,2,3,1/15/17,0.06,2,0,90,5,2,3,3,Villa
688644,OLIVE'S COTTAGE,615652,Doreen,Cape Town,Ward 115,-33.93134,18.40684,Entire home/apt,2797,1,31,12/4/18,0.4,6,365,98,2,1,1,2,Other
689737,Maxwell's. Whole House,3523392,Keith,Cape Town,Ward 62,-33.98541,18.44022,Entire home/apt,5006,4,19,1/4/18,0.29,5,354,99,8,4,4,5,Villa
690609,"Sunny, spacious & centrally located",3528720,Tom,Cape Town,Ward 57,-33.93746,18.46708,Entire home/apt,601,3,123,3/31/19,1.56,2,73,97,5,1,2,2,House
697880,Private Garden Cottage,3576139,Angela,Cape Town,Ward 57,-33.93562,18.44327,Entire home/apt,811,2,163,4/5/19,2.11,3,351,97,2,1,1,1,Guesthouse
703690,Fusion 4 Camps Bay,3613645,Anne-Sophie & Jonathan,Cape Town,Ward 54,-33.96719,18.37941,Entire home/apt,8027,5,2,12/9/17,0.06,2,0,100,8,4.5,4,5,Villa
705887,Cape Town City Studio Apartment,3626769,Toni,Cape Town,Ward 115,-33.92719,18.4156,Entire home/apt,797,2,10,3/15/19,0.35,1,217,92,2,1,,2,Condominium
706632,Winelands Heaven.,3632181,Alfred,Cape Town,Ward 15,-34.05592,18.85206,Private room,224,7,4,12/16/16,0.06,1,106,80,1,1,1,1,Apartment
708351,Cape Cottage-A Home Away From Home,3642757,Jason & Jessica,Cape Town,Ward 64,-34.08444,18.47744,Entire home/apt,1105,1,47,3/18/19,0.6,1,0,97,6,2,3,3,House
714816,Fabulous en-suite in arty Woodstock villa,3681463,Mark &  Annette,Cape Town,Ward 57,-33.93087,18.45621,Private room,378,3,110,4/8/19,1.4,2,352,98,2,2.5,1,1,Villa
731764,Lido Serviced Apartment on Beach Front/Sea Views,3809204,Chantal,Cape Town,Ward 54,-33.92063,18.38467,Entire home/apt,1804,3,1,12/3/18,0.22,8,351,100,4,2,2,2,Serviced apartment
731882,African Beach Studio 1 - Serviced / Sea Views,3809204,Chantal,Cape Town,Ward 115,-33.90098,18.3993,Entire home/apt,1203,3,8,4/3/19,0.16,8,352,100,2,1,1,1,Serviced apartment
732339,ZEBRA PLACE ROSENDAL DURBANVILLE.CT,3812467,Otto,Cape Town,Ward 21,-33.86759,18.6439,Entire home/apt,601,2,30,3/26/19,0.61,3,43,97,3,0.5,1,2,Apartment
732409,GUINEA FOWL SELF CATERING APARTMENT DURBANVILLE CT,3812467,Otto,Cape Town,Ward 21,-33.86784,18.64421,Entire home/apt,503,2,36,1/9/19,0.46,3,291,96,2,1,1,2,Apartment
736534,Enjoy a Private Room in Chartfield Guesthouse,3007248,Florian,Cape Town,Ward 64,-34.12637,18.44963,Private room,1105,1,17,2/2/19,0.43,17,346,96,2,1,1,1,Guesthouse
737219,Zaida's Lodge - Guest Rooms,3849182,Zaida,Cape Town,Ward 60,-33.98316,18.50311,Private room,392,5,5,9/30/15,0.07,7,365,90,1,1,1,1,House
742345,Room with a View - Green Point,3886732,Koos,Cape Town,Ward 115,-33.91033,18.41094,Entire home/apt,755,3,0,,,53,349,,2,1,1,1,Serviced apartment
746507,Stylish Modern Apartment by V&A Waterfront,3917329,Hannes,Cape Town,Ward 115,-33.91135,18.41305,Entire home/apt,783,5,147,4/14/19,1.88,4,141,97,2,1,0,1,Apartment
748713,Rondebosch Loft Cape Town,1151158,Linda,Cape Town,Ward 59,-33.96146,18.4702,Entire home/apt,1804,3,43,4/12/19,0.56,1,227,96,4,2,2,2,Condominium
751120,Open plan family home with pool and cottage,2210731,Martin And Janis,Cape Town,Ward 58,-33.98061,18.4793,Entire home/apt,2993,10,7,12/31/18,0.11,2,204,94,6,3,3,4,House
751785,Instaworthy Views. Free Parking. Walk Everywhere,2516345,Jaco,Cape Town,Ward 115,-33.9242,18.42451,Entire home/apt,448,3,13,2/10/18,0.19,63,0,81,2,1,1,1,Apartment
753843,"Location & personality! 413 Cascades, Green Point.",3902221,Samantha,Cape Town,Ward 115,-33.9096,18.41316,Entire home/apt,853,2,31,8/9/18,0.4,1,178,98,2,1,1,1,Apartment
754780,Large and clean room in a house,3971841,John,Cape Town,Ward 57,-33.93662,18.46369,Private room,3916,14,0,,,1,365,,1,1,1,1,Apartment
755455,Spectacular Cape Peninsular Getaway,898290,Cliff,Cape Town,Ward 61,-34.15161,18.42636,Entire home/apt,1203,3,3,1/5/15,0.04,3,0,80,6,3,3,3,House
757856,Grand Cape Town Amazing Space Loft,3987448,Julie,Cape Town,Ward 77,-33.92516,18.41175,Entire home/apt,3426,3,75,4/1/19,0.97,1,310,98,6,3,3,4,Loft
759011,GORGEOUS ART DECO 3 bed FRESNAYE,28978,Jo,Cape Town,Ward 54,-33.91908,18.38968,Entire home/apt,1398,2,19,3/20/19,0.29,3,42,93,5,1.5,3,3,Apartment
759767,Woodbridge Island Townhouse  ,4004504,Steven,Cape Town,Ward 55,-33.88632,18.48759,Entire home/apt,1203,7,10,1/2/18,0.13,1,344,93,4,2,2,2,House
762660,"House Cherry 
Breathtaking Suite1 
Sleeps 2",4020635,Yvette,Cape Town,Ward 74,-34.0459,18.36319,Entire home/apt,895,2,98,4/15/19,1.43,4,149,97,2,1,1,1,Apartment
766193,Molo room - Cape Town,977417,Sabine,Cape Town,Ward 69,-34.11199,18.38263,Private room,965,2,0,,,5,290,,2,1,1,2,Bed and breakfast
766374,Intaba room - Cape Town,977417,Sabine,Cape Town,Ward 69,-34.11234,18.38304,Private room,895,2,0,,,5,290,,2,1,1,1,Bed and breakfast
768582,Sunny Sea Point 1-Bed apartment,4054512,Lizzie,Cape Town,Ward 54,-33.91489,18.39472,Entire home/apt,797,6,9,1/4/19,0.12,1,86,95,2,1,1,1,Apartment
768713,찰리하우스....남아공 케이프타운 여행과 한인민박 ,4055004,Byoung Du,Cape Town,Ward 105,-33.82018,18.67204,Private room,2098,1,0,,,1,364,,6,2.5,1,6,Bed and breakfast
771176,African Sun,4065747,Don,Cape Town,Ward 77,-33.93986,18.42288,Entire home/apt,727,2,204,4/3/19,2.64,1,287,98,2,1,1,2,Apartment
771682,Avatara Bed and Breakfast ,4071855,Cher,Cape Town,Ward 115,-33.9093,18.40923,Entire home/apt,2098,2,0,,,1,364,,4,1.5,1,6,Cottage
772018,2 bed apartment with private pool,4073500,James,Cape Town,Ward 54,-33.95785,18.38129,Entire home/apt,1496,2,2,3/24/19,0.05,4,316,100,4,1,2,2,Apartment
772431,Klipview Beach Cottage -Scarborough,4075717,Phillip And Susan,Cape Town,Ward 61,-34.19873,18.376,Entire home/apt,1608,3,11,8/25/15,0.17,2,360,92,4,1,2,2,House
775980,In the heart of beautiful Cape Town,4093037,Angus,Cape Town,Ward 115,-33.92154,18.41938,Entire home/apt,629,4,36,4/1/19,0.71,1,325,93,3,1,1,2,Apartment
776601,Beautiful Heritage Home,4094560,Amelia,Cape Town,Ward 77,-33.94188,18.42058,Entire home/apt,7202,7,1,12/31/16,0.04,3,122,100,8,3,4,4,House
777305,Elegant Beachfront Home. Balcony & Parking,2516345,Jaco,Cape Town,Ward 23,-33.81565,18.47259,Entire home/apt,909,3,2,3/1/17,0.04,63,328,80,4,2,2,1,Apartment
777329,Complete Modern Living. Urban Location. Canal View,2516345,Jaco,Cape Town,Ward 55,-33.89083,18.51507,Entire home/apt,741,3,2,2/19/16,0.04,63,341,70,4,1,2,3,Apartment
778089,Tristan's Beach House - Cape Town,2130446,Heather & Tristan,Cape Town,Ward 61,-34.13929,18.32994,Entire home/apt,3496,2,6,10/2/16,0.08,3,360,100,9,4,4,9,House
782166,Wessels House Studio,2604213,Chris,Green Point,Ward 115,-33.91184,18.41323,Entire home/apt,1231,2,13,3/26/18,0.17,2,340,97,2,1,1,2,Guest suite
782208,Wessels House - Inner City Oasis - Sleeps 8,2604213,Chris,Green Point,Ward 115,-33.91214,18.41259,Entire home/apt,8097,3,116,4/7/19,1.52,2,256,98,8,4,4,5,House
782288,Cape Town Holiday House,4126076,Lisa,Cape Town,Ward 69,-34.13666,18.36235,Entire home/apt,1203,3,7,1/9/19,0.09,1,15,92,5,2,3,3,House
784349,Stay at the foot of Table Mountain!,4136097,Ralf,Cape Town,Ward 77,-33.94423,18.41244,Entire home/apt,1622,2,24,1/29/19,0.33,2,276,96,3,1,2,2,Apartment
790177,Gables Rest Self Catering Unit Somerset West,4171143,Diana,Cape Town,Ward 84,-34.0808,18.85997,Entire home/apt,1147,3,1,1/1/18,0.06,1,365,100,4,1,2,2,House
794734,2 bedroom with a spectacular view,1148285,Elli,Cape Town,Ward 77,-33.93428,18.40125,Entire home/apt,937,5,3,1/25/14,0.04,1,0,93,3,1,2,2,Apartment
795400,"Woodstock House, Cape Town",4190050,Rob,Cape Town,Ward 57,-33.93214,18.45167,Entire home/apt,1105,7,6,1/7/19,0.11,1,290,87,4,1.5,2,2,House
795614,Architectural Home Magnificent View,4173981,Lisa,Cape Town,Ward 77,-33.92839,18.40357,Entire home/apt,4153,10,15,1/2/19,0.23,2,114,94,7,3.5,4,5,House
797038,Lovely Warm Woodstock Home,4198184,Jörg,Cape Town,Ward 57,-33.93198,18.45045,Entire home/apt,1370,14,14,12/22/18,0.18,2,119,94,4,2,2,2,House
800546,Glen Beach Villa Three Beach Views and Great Location,4214801,Mary-Louise,Cape Town,Ward 54,-33.94723,18.37812,Entire home/apt,5006,1,23,3/31/19,0.45,13,297,96,8,4,4,5,Apartment
800623,CAMPS BAY Glen Beach Bungalow Pent,4214801,Mary-Louise,Cape Town,Ward 54,-33.94785,18.37722,Entire home/apt,3804,1,45,4/4/19,0.89,13,173,98,4,2,2,3,House
801399,"Bright, Colorful Green Point Apartment, Exclusive Poolside Views of the Ocean.",4218169,Roy,Cape Town,Ward 115,-33.91125,18.40129,Entire home/apt,895,3,43,4/17/19,0.6,3,170,98,2,1,1,1,Apartment
801922,"19 LOADER STR, De Waterkant",4218169,Roy,Cape Town,Ward 77,-33.9146,18.41388,Entire home/apt,1203,4,16,3/2/19,0.24,3,300,95,7,4,4,5,House
801953,123 Ocean View Dr Apartment,4218169,Roy,Cape Town,Ward 115,-33.91112,18.40273,Entire home/apt,895,3,32,11/28/18,0.57,3,311,96,2,1,1,,Apartment
801981,The Perfect Holiday Home in Cape Town,4221634,Tim,Cape Town,Ward 74,-34.04129,18.36164,Entire home/apt,2657,4,10,1/5/19,0.16,1,365,100,6,2,3,4,House
807366,Cosy Cape Town Beach Cottage In Security Estate,4248754,Michaela,Cape Town,Ward 55,-33.8846,18.48588,Entire home/apt,1105,4,19,2/21/19,0.31,1,190,98,4,1,2,2,House
810042,Pineapple Cottage - Kalk Bay,4260566,Carol,Cape Town,Ward 64,-34.12919,18.448,Entire home/apt,1147,3,8,3/22/19,0.11,2,105,100,4,1.5,2,3,Cottage
811611,8 On Burnside Under Table Mountain!,4267926,Ursula,Cape Town,Ward 115,-33.93058,18.40854,Entire home/apt,1105,2,204,4/15/19,2.76,1,319,97,3,1,1,1,Apartment
812750,Lovely Room in 'The White House',3576139,Angela,Cape Town,Ward 57,-33.93595,18.44451,Private room,406,2,74,3/28/19,0.97,3,348,96,2,1,1,1,House
819271,A beautiful spot not to be missed,4302732,Lois,Cape Town,Ward 74,-34.01441,18.39152,Private room,1370,2,7,1/31/16,0.1,1,362,87,2,1,1,1,House
820332,The Lions Guest House–Elephant Room,539579,Antony,Cape Town,Ward 77,-33.93135,18.40631,Private room,1608,1,8,1/7/16,0.12,9,282,85,2,,1,1,House
833429,Apartment Jade,615652,Doreen,Cape Town,Ward 77,-33.93544,18.41819,Entire home/apt,2503,4,0,,,6,291,,4,2,2,4,Apartment
841353,Leopard Room  -Lions Guest House,539579,Antony,Cape Town,Ward 77,-33.93247,18.40552,Private room,1608,1,6,2/25/18,0.08,9,294,97,2,1,1,1,House
841355,Rhino Room - Lions Guest House ,539579,Antony,Cape Town,Ward 77,-33.93103,18.40462,Private room,1245,1,20,2/19/17,0.27,9,266,84,2,1,1,1,House
841358,Whale Room - Lions Guest House,539579,Antony,Cape Town,Ward 77,-33.93191,18.40499,Private room,1245,1,1,4/26/15,0.02,9,256,100,2,,1,,House
842387,The perfect place to stay and meet,4397998,Adam,Cape Town,Ward 77,-33.93036,18.40597,Private room,475,2,62,1/18/19,0.82,14,339,91,2,1,1,1,House
847143,Zaida's Spacious Garden Cottage,3849182,Zaida,Cape Town,Ward 60,-33.9839,18.50215,Private room,685,3,0,,,7,365,,3,1,1,2,Guesthouse
847188,Zaida's Private Backpackers Den,3849182,Zaida,Cape Town,Ward 60,-33.98424,18.50183,Private room,350,1,3,1/25/17,0.05,7,365,90,2,1,1,1,House
847217,Zaida's Comfy. Cozy Guest Rooms,3849182,Zaida,Cape Town,Ward 60,-33.98265,18.50383,Private room,392,5,2,2/28/19,0.04,7,365,40,1,1,1,1,House
848061,Blue Charm Garden Cottage,4427614,Tania,Cape Town,Ward 63,-34.01896,18.48062,Private room,503,1,5,2/21/15,0.07,1,365,100,2,1,1,2,Other
851342,Stunning apt on Clifton 1st beach,4444748,Percival,Cape Town,Ward 54,-33.93507,18.37913,Entire home/apt,1203,2,147,4/16/19,1.94,1,352,97,4,1,1,1,Loft
855361,"Spacious, Peaceful Estate with Mountain Views",4468950,Ashley & Debbie,Cape Town,Ward 74,-34.016,18.36284,Entire home/apt,1496,2,14,1/5/19,0.21,3,200,99,4,2,2,2,Guest suite
857701,Bay Splendour in Simon's Town (Self Catering),4486696,Fatima,Cape Town,Ward 61,-34.18086,18.42311,Entire home/apt,1496,2,9,1/10/19,0.56,1,342,100,6,2,3,4,House
858426,"Portswood , 1 Bedroom",4492356,Wynand,Cape Town,Ward 115,-33.91109,18.40938,Entire home/apt,1301,3,2,1/3/17,0.04,3,354,90,2,1,1,1,Apartment
858532,Stylish Fully Equipped City Loft,4492187,David,Cape Town,Ward 115,-33.92607,18.42532,Entire home/apt,895,1,19,3/31/19,0.3,1,346,94,2,1,1,1,Loft
860900,Llandudno lovely loft,4510111,Christina,Cape Town,Ward 74,-34.00633,18.34688,Entire home/apt,797,3,71,3/18/19,0.94,3,352,93,3,1,1,2,Guest suite
861257,The perfect place to stay and meet,4397998,Adam,Cape Town,Ward 77,-33.93127,18.40533,Private room,517,2,32,3/26/19,0.48,14,359,90,2,0.5,1,1,House
865746,Climbing grotto with sea views,4510111,Christina,Cape Town,Ward 74,-34.0052,18.34584,Entire home/apt,783,4,38,1/18/19,0.56,3,107,95,2,1,1,2,Guest suite
865747,Villa in unique natural surrounds,4510111,Christina,Cape Town,Ward 74,-34.00867,18.34745,Entire home/apt,9999,10,12,2/14/19,0.19,3,353,98,12,7,6,7,Villa
866278,Unusual historic gem in the city of Cape Town,4550850,Garfield,Cape Town,Ward 77,-33.91961,18.41614,Entire home/apt,797,2,136,4/3/19,2.28,1,222,96,5,1,3,3,House
867807,Graaff Ave Milnerton,4566956,Jaco,Cape Town,Ward 55,-33.87577,18.49855,Private room,1902,1,0,,,1,365,,4,,1,,House
875916,Blue Oceans - Llandudno,4625439,Maureen,Cape Town,Ward 74,-34.00828,18.34458,Entire home/apt,1245,3,1,12/4/18,0.22,3,364,100,2,1,1,1,Apartment
879450,Mountain View Studio Apartment,692331,Louie,Cape Town,Ward 58,-33.97675,18.47225,Entire home/apt,1049,2,71,3/15/19,1.05,2,362,97,2,1,1,1,Apartment
881590,THE SEXIEST APARTMENT FOR 4 IN Cape Town,2467055,Crispin & Ute,Cape Town,Ward 115,-33.92947,18.42326,Entire home/apt,2028,5,21,2/1/19,0.38,2,299,91,4,2,2,4,Apartment
887577,Lakehouse on the water in Ecoestate,4706907,Matthew,"Noordhoek, Cape Town",Ward 69,-34.11762,18.37963,Entire home/apt,6992,10,1,1/2/19,0.28,1,355,100,10,3.5,5,4,House
891240,Garden Studio,4735145,Alison,Cape Town,Ward 71,-34.06974,18.41499,Entire home/apt,853,2,19,1/4/19,0.25,3,243,99,4,2,2,2,Guesthouse
893053,At Greenmarket Place apartment - stunning views,4749338,Katia,Cape Town,Ward 115,-33.92339,18.42119,Entire home/apt,853,3,28,2/16/19,0.45,2,326,94,2,1,1,1,Apartment
899774,The VIEW!! ★ Perfect for Longer Stays,4803091,Amelia,Cape Town,Ward 77,-33.93457,18.41888,Entire home/apt,545,5,26,1/8/19,0.36,1,313,94,2,1,0,1,Apartment
900141,"Kapstadt, Milnerton Garden Cottage",4806391,Peter,Cape Town,Ward 55,-33.87805,18.4963,Entire home/apt,951,4,9,2/16/19,0.17,1,332,96,4,1,2,2,Guesthouse
900802,Belvedere on Barkley - Oak Suite,4812503,June,Cape Town,Ward 58,-33.96002,18.48096,Private room,685,2,0,,,2,278,,2,1,1,1,Apartment
906093,Table Mountain View Bachelor Home Away From Home,2469634,Clyde,Cape Town,Ward 115,-33.91278,18.41511,Entire home/apt,1049,3,40,4/5/19,0.57,2,327,97,2,1,1,1,Apartment
911211,The Loft,615652,Doreen,Cape Town,Ward 77,-33.93239,18.40735,Entire home/apt,2797,1,21,4/11/16,0.32,6,302,98,2,1,1,1,Loft
911367,Island Views 302,3961453,Jolene,Cape Town,Ward 55,-33.89118,18.48479,Entire home/apt,2098,2,5,2/28/19,0.07,111,346,92,6,2.5,3,4,Apartment
919640,luxury home in upmarket constantia ,4940476,Andrew,Cape Town,Ward 73,-34.02218,18.45549,Entire home/apt,6992,14,0,,,1,365,,5,3,4,4,House
921936,Neptune Isle 202,3961453,Jolene,Cape Town,Ward 55,-33.89347,18.48238,Entire home/apt,1105,3,1,10/29/17,0.06,111,0,80,4,1.5,2,2,Apartment
924525,Neptune Isle 301,3961453,Jolene,Cape Town,Ward 55,-33.89386,18.48147,Entire home/apt,2098,2,2,2/4/18,0.08,111,308,60,6,3,3,3,Apartment
930318,Penthouse with Panoramic Sea Views,5011034,Kerri And Kelly From Blue Views,Bakoven,Ward 54,-33.95952,18.3757,Entire home/apt,6601,3,4,6/12/18,0.06,9,198,80,4,2.5,2,2,Serviced apartment
930469,Penthouse with Sweeping Sea and Mountain Views,5011034,Kerri And Kelly From Blue Views,Cape Town,Ward 54,-33.96061,18.37578,Entire home/apt,8475,3,5,10/6/18,0.36,9,198,100,10,5.5,5,5,Serviced apartment
930476,Breathtaking Ocean Views from a Luxury Beach Villa,5011034,Kerri And Kelly From Blue Views,Cape Town,Ward 54,-33.96123,18.37603,Entire home/apt,9132,3,5,9/24/18,0.22,9,235,100,14,7.5,7,7,Serviced apartment
930482,Contemporary Serviced Apartment near Bakoven Beaches,5011034,Kerri And Kelly From Blue Views,Bakoven,Ward 54,-33.9602,18.37469,Entire home/apt,21998,1,4,3/3/19,0.36,9,274,100,8,4.5,4,4,Serviced apartment
930488,"Best location with pool, 50 meters to Beach",5011034,Kerri And Kelly From Blue Views,Cape Town,Ward 54,-33.96124,18.37493,Entire home/apt,9132,3,2,9/28/18,0.11,9,302,100,14,7.5,7,7,House
933618,"Primaview, Camps Bay, Cape Town",5033305,Jono,Cape Town,Ward 54,-33.95355,18.38767,Entire home/apt,1398,4,126,4/12/19,1.69,1,108,99,2,0.5,0,1,Apartment
957549,Braemar Cottage,5207475,Beth,Cape Town,Ward 57,-33.95111,18.48185,Entire home/apt,951,3,37,3/3/19,0.56,1,357,99,2,,1,,House
969627,MY AFRICA HOME Home away from home,5295920,Laura,Cape Town,Ward 113,-33.8288,18.49951,Entire home/apt,1846,90,3,11/24/16,0.06,1,358,100,5,2,3,3,Villa
979624,Spacious room in heart of Cape Town,5361965,Christina,Cape Town,Ward 115,-33.93153,18.40861,Private room,252,7,2,1/23/18,0.06,1,265,80,1,1,1,1,Apartment
985825,Apartment Table View,1546629,Frank & Nikita,Cape Town,Ward 113,-33.82225,18.50632,Entire home/apt,923,7,0,,,1,365,,2,1,1,1,Apartment
988881,"Long lease, Cape Town, unfurnished.",5428414,Naomi,Cape Town,Ward 74,-34.03302,18.36112,Entire home/apt,364,360,0,,,1,365,,1,2,1,1,Apartment
991674,"Spacious, light, idyllic family home",5446179,Stephen,Cape Town,Ward 64,-34.08967,18.46343,Entire home/apt,1748,4,2,12/28/18,0.13,1,175,90,5,1,3,4,House
1002060,Harbour Lights-Simon's Town,5510268,Natalie,Cape Town,Ward 61,-34.19596,18.44073,Entire home/apt,1524,2,11,3/11/19,0.37,4,362,89,6,2,3,5,House
1004855,"2 Bed apt, close to Camps Bay beach with a garage",5527126,Elize,Cape Town,Ward 54,-33.96421,18.37701,Entire home/apt,2601,3,6,11/19/18,0.09,14,0,100,5,1,2,2,Apartment
1005168,"Sea view Villa in Secure Gated  Estate ,Cape Town",5528437,Nicky,Cape Town,Ward 74,-34.01217,18.35776,Entire home/apt,5496,7,6,1/2/18,0.09,1,321,97,8,3,4,6,House
1007850,"Afribode Alexander's, Mutual Heights 904 Cape Town",5509428,Afribode,Cape Town,Ward 115,-33.92368,18.42208,Entire home/apt,1301,3,5,5/7/17,0.12,50,0,80,2,1,1,2,Apartment
1012627,Afribode Acacia Place - Cape Town one-bedroom loft,5509428,Afribode,Cape Town,Ward 115,-33.92439,18.42294,Entire home/apt,1203,1,3,9/30/18,0.14,50,348,80,2,1,1,1,Loft
